transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value,date_obj,date,customer_key,account_type,avg_trade_size_baseline,stock_key,company_name,liquidity_tier,sector,industry,date_key,day,month,month_name,quarter,year,day_of_week,day_name,is_weekend,is_holiday,stock_price
135,2023-01-10,2426,STK012,BUY,451,451.0,11869.88,2023-01-10,2023-01-10,2426,Retail,73.02152699133057,12,STK012 Corp,High,Technology,Hardware,20230110,10,1,January,1,2023,2,Tuesday,False,False,26.319029939352017
136,2023-01-10,3588,STK013,BUY,27,96.43,71403.65,2023-01-10,2023-01-10,3588,Retail,89.65649662061958,13,STK013 Corp,Mid,Energy,Utilities,20230110,10,1,January,1,2023,2,Tuesday,False,False,157.3095999446524
137,2023-01-10,1867,STK013,BUY,14,14.0,2202.33,2023-01-10,2023-01-10,1867,Retail,68.32159893015614,13,STK013 Corp,Mid,Energy,Utilities,20230110,10,1,January,1,2023,2,Tuesday,False,False,157.3095999446524
138,2023-01-10,998,STK013,BUY,240,240.0,37754.3,2023-01-10,2023-01-10,998,Retail,172.71410733874615,13,STK013 Corp,Mid,Energy,Utilities,20230110,10,1,January,1,2023,2,Tuesday,False,False,157.3095999446524
139,2023-01-10,2871,STK017,BUY,53,53.0,9988.53,2023-01-10,2023-01-10,2871,Retail,95.21808090521448,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20230110,10,1,January,1,2023,2,Tuesday,False,False,188.4628799464508
140,2023-01-11,4747,STK006,BUY,171,219.96,510801.26,2023-01-11,2023-01-11,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20230111,11,1,January,1,2023,3,Wednesday,False,False,136.69626727093512
141,2023-01-11,3938,STK006,SELL,51,151.43,58705.94,2023-01-11,2023-01-11,3938,Retail,139.96661370427694,6,STK006 Corp,High,Energy,Oil & Gas,20230111,11,1,January,1,2023,3,Wednesday,False,False,136.69626727093512
142,2023-01-11,4747,STK006,SELL,258,221.54,475533.62,2023-01-11,2023-01-11,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20230111,11,1,January,1,2023,3,Wednesday,False,False,136.69626727093512
143,2023-01-11,193,STK006,SELL,179,185.5,48442.32,2023-01-11,2023-01-11,193,Retail,144.2523545284706,6,STK006 Corp,High,Energy,Oil & Gas,20230111,11,1,January,1,2023,3,Wednesday,False,False,136.69626727093512
144,2023-01-11,193,STK006,BUY,47,170.11,54867.05,2023-01-11,2023-01-11,193,Retail,144.2523545284706,6,STK006 Corp,High,Energy,Oil & Gas,20230111,11,1,January,1,2023,3,Wednesday,False,False,136.69626727093512
145,2023-01-11,4629,STK006,BUY,239,272.67,63973.85,2023-01-11,2023-01-11,4629,Retail,76.12024831036496,6,STK006 Corp,High,Energy,Oil & Gas,20230111,11,1,January,1,2023,3,Wednesday,False,False,136.69626727093512
146,2023-01-11,2946,STK006,BUY,333,333.0,45519.86,2023-01-11,2023-01-11,2946,Retail,136.96343726266218,6,STK006 Corp,High,Energy,Oil & Gas,20230111,11,1,January,1,2023,3,Wednesday,False,False,136.69626727093512
147,2023-01-11,4528,STK008,BUY,185,185.0,29112.34,2023-01-11,2023-01-11,4528,Retail,100.69559515349523,8,STK008 Corp,High,Energy,Oil & Gas,20230111,11,1,January,1,2023,3,Wednesday,False,False,157.36399186706305
148,2023-01-11,4955,STK008,BUY,331,227.67,255981.04,2023-01-11,2023-01-11,4955,Retail,171.5073063101831,8,STK008 Corp,High,Energy,Oil & Gas,20230111,11,1,January,1,2023,3,Wednesday,False,False,157.36399186706305
149,2023-01-11,2871,STK012,BUY,8,30.5,10216.52,2023-01-11,2023-01-11,2871,Retail,95.21808090521448,12,STK012 Corp,High,Technology,Hardware,20230111,11,1,January,1,2023,3,Wednesday,False,False,1458.336473214286
150,2023-01-11,4955,STK012,BUY,182,224.15,260701.89,2023-01-11,2023-01-11,4955,Retail,171.5073063101831,12,STK012 Corp,High,Technology,Hardware,20230111,11,1,January,1,2023,3,Wednesday,False,False,1458.336473214286
151,2023-01-11,193,STK012,BUY,34,156.5,55748.96,2023-01-11,2023-01-11,193,Retail,144.2523545284706,12,STK012 Corp,High,Technology,Hardware,20230111,11,1,January,1,2023,3,Wednesday,False,False,1458.336473214286
152,2023-01-11,1185,STK013,BUY,100,279.75,145683.36,2023-01-11,2023-01-11,1185,Institutional,104.32284505038166,13,STK013 Corp,Mid,Energy,Utilities,20230111,11,1,January,1,2023,3,Wednesday,False,False,156.9350199495176
153,2023-01-11,4700,STK013,BUY,225,219.0,64426.68,2023-01-11,2023-01-11,4700,Institutional,183.66694256756824,13,STK013 Corp,Mid,Energy,Utilities,20230111,11,1,January,1,2023,3,Wednesday,False,False,156.9350199495176
154,2023-01-11,3516,STK016,BUY,16,16.0,1229.43,2023-01-11,2023-01-11,3516,Retail,161.0266416207905,16,STK016 Corp,Low,Energy,Renewables,20230111,11,1,January,1,2023,3,Wednesday,False,False,76.83960298510507
155,2023-01-11,563,STK018,BUY,71,71.0,7454.69,2023-01-11,2023-01-11,563,Institutional,103.99898437586457,18,STK018 Corp,Mid,Technology,Software,20230111,11,1,January,1,2023,3,Wednesday,False,False,104.9955738233964
156,2023-01-11,193,STK018,BUY,181,158.73,74753.16,2023-01-11,2023-01-11,193,Retail,144.2523545284706,18,STK018 Corp,Mid,Technology,Software,20230111,11,1,January,1,2023,3,Wednesday,False,False,104.9955738233964
157,2023-01-11,4327,STK018,BUY,183,183.0,19214.19,2023-01-11,2023-01-11,4327,Retail,188.82061156637675,18,STK018 Corp,Mid,Technology,Software,20230111,11,1,January,1,2023,3,Wednesday,False,False,104.9955738233964
158,2023-01-11,1513,STK018,BUY,66,103.14,88274.08,2023-01-11,2023-01-11,1513,Retail,67.17698562298614,18,STK018 Corp,Mid,Technology,Software,20230111,11,1,January,1,2023,3,Wednesday,False,False,104.9955738233964
159,2023-01-12,2920,STK003,BUY,96,96.0,1069.3,2023-01-12,2023-01-12,2920,Retail,72.54712172231882,3,STK003 Corp,Low,Technology,Software,20230112,12,1,January,1,2023,4,Thursday,False,False,11.138508628632827
160,2023-01-12,845,STK006,BUY,149,93.5,26991.25,2023-01-12,2023-01-12,845,Retail,64.83988963510643,6,STK006 Corp,High,Energy,Oil & Gas,20230112,12,1,January,1,2023,4,Thursday,False,False,141.46921865197703
161,2023-01-12,4240,STK006,BUY,428,428.0,60548.83,2023-01-12,2023-01-12,4240,Retail,202.2731119804264,6,STK006 Corp,High,Energy,Oil & Gas,20230112,12,1,January,1,2023,4,Thursday,False,False,141.46921865197703
162,2023-01-12,3588,STK006,BUY,479,144.25,140487.07,2023-01-12,2023-01-12,3588,Retail,89.65649662061958,6,STK006 Corp,High,Energy,Oil & Gas,20230112,12,1,January,1,2023,4,Thursday,False,False,141.46921865197703
163,2023-01-12,2426,STK006,BUY,693,572.0,109809.06,2023-01-12,2023-01-12,2426,Retail,73.02152699133057,6,STK006 Corp,High,Energy,Oil & Gas,20230112,12,1,January,1,2023,4,Thursday,False,False,141.46921865197703
164,2023-01-12,4955,STK009,SELL,346,232.86,183343.66,2023-01-12,2023-01-12,4955,Retail,171.5073063101831,9,STK009 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,224.4396040197656
165,2023-01-12,4023,STK009,BUY,62,75.0,28007.22,2023-01-12,2023-01-12,4023,Retail,85.24882103840045,9,STK009 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,224.4396040197656
166,2023-01-12,1865,STK009,BUY,210,210.0,47132.32,2023-01-12,2023-01-12,1865,Retail,176.92837787320562,9,STK009 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,224.4396040197656
167,2023-01-12,1438,STK009,BUY,152,152.0,34114.82,2023-01-12,2023-01-12,1438,Retail,123.99781010196862,9,STK009 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,224.4396040197656
168,2023-01-12,4747,STK009,BUY,217,221.36,519246.35,2023-01-12,2023-01-12,4747,Retail,57.23133521042849,9,STK009 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,224.4396040197656
169,2023-01-12,1006,STK010,BUY,459,459.0,73502.38,2023-01-12,2023-01-12,1006,Retail,68.87757332184913,10,STK010 Corp,High,Consumer,Retail,20230112,12,1,January,1,2023,4,Thursday,False,False,160.13590493701125
170,2023-01-12,3938,STK012,BUY,213,159.12,62103.17,2023-01-12,2023-01-12,3938,Retail,139.96661370427694,12,STK012 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,26.09954751880537
171,2023-01-12,4955,STK012,SELL,266,235.07,176401.18,2023-01-12,2023-01-12,4955,Retail,171.5073063101831,12,STK012 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,26.09954751880537
172,2023-01-12,583,STK012,BUY,2041,2041.0,53269.18,2023-01-12,2023-01-12,583,Retail,178.55428431717434,12,STK012 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,26.09954751880537
173,2023-01-12,3163,STK012,BUY,127,127.0,3314.64,2023-01-12,2023-01-12,3163,Retail,204.40008392925515,12,STK012 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,26.09954751880537
174,2023-01-12,4747,STK012,BUY,95,216.5,521725.8,2023-01-12,2023-01-12,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20230112,12,1,January,1,2023,4,Thursday,False,False,26.09954751880537
175,2023-01-12,3699,STK013,BUY,119,119.0,18450.88,2023-01-12,2023-01-12,3699,Retail,142.9352163613673,13,STK013 Corp,Mid,Energy,Utilities,20230112,12,1,January,1,2023,4,Thursday,False,False,155.04944150007293
176,2023-01-12,3938,STK017,BUY,258,170.11,110887.94,2023-01-12,2023-01-12,3938,Retail,139.96661370427694,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20230112,12,1,January,1,2023,4,Thursday,False,False,189.0882261771493
177,2023-01-12,4747,STK017,BUY,68,211.0,534583.8,2023-01-12,2023-01-12,4747,Retail,57.23133521042849,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20230112,12,1,January,1,2023,4,Thursday,False,False,189.0882261771493
178,2023-01-12,3772,STK017,BUY,118,118.0,22312.41,2023-01-12,2023-01-12,3772,Retail,200.6191774638735,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20230112,12,1,January,1,2023,4,Thursday,False,False,189.0882261771493
179,2023-01-12,227,STK018,BUY,87,68.0,15707.03,2023-01-12,2023-01-12,227,Retail,91.21464707417776,18,STK018 Corp,Mid,Technology,Software,20230112,12,1,January,1,2023,4,Thursday,False,False,100.86255093492294
180,2023-01-12,4747,STK018,BUY,224,211.46,557177.01,2023-01-12,2023-01-12,4747,Retail,57.23133521042849,18,STK018 Corp,Mid,Technology,Software,20230112,12,1,January,1,2023,4,Thursday,False,False,100.86255093492294
181,2023-01-12,4081,STK018,BUY,104,104.0,10489.71,2023-01-12,2023-01-12,4081,Retail,96.91288119640794,18,STK018 Corp,Mid,Technology,Software,20230112,12,1,January,1,2023,4,Thursday,False,False,100.86255093492294
182,2023-01-12,4955,STK019,BUY,124,228.12,187097.56,2023-01-12,2023-01-12,4955,Retail,171.5073063101831,19,STK019 Corp,Mid,Energy,Oil & Gas,20230112,12,1,January,1,2023,4,Thursday,False,False,86.26114451652649
183,2023-01-12,3938,STK020,BUY,45,157.6,115384.95,2023-01-12,2023-01-12,3938,Retail,139.96661370427694,20,STK020 Corp,Mid,Energy,Oil & Gas,20230112,12,1,January,1,2023,4,Thursday,False,False,99.93354007425796
184,2023-01-13,1356,STK003,BUY,24,24.0,290.99,2023-01-13,2023-01-13,1356,Retail,73.05373017983422,3,STK003 Corp,Low,Technology,Software,20230113,13,1,January,1,2023,5,Friday,False,False,12.12459213489986
185,2023-01-13,4023,STK005,BUY,44,64.67,34013.19,2023-01-13,2023-01-13,4023,Retail,85.24882103840045,5,STK005 Corp,Low,Energy,Renewables,20230113,13,1,January,1,2023,5,Friday,False,False,130.57047236030374
186,2023-01-13,3812,STK005,BUY,96,96.0,12534.77,2023-01-13,2023-01-13,3812,Institutional,180.07371014563003,5,STK005 Corp,Low,Energy,Renewables,20230113,13,1,January,1,2023,5,Friday,False,False,130.57047236030374
187,2023-01-13,193,STK006,BUY,173,159.92,100245.77,2023-01-13,2023-01-13,193,Retail,144.2523545284706,6,STK006 Corp,High,Energy,Oil & Gas,20230113,13,1,January,1,2023,5,Friday,False,False,144.5340813187369
188,2023-01-13,3498,STK006,BUY,516,320.5,77942.82,2023-01-13,2023-01-13,3498,Retail,109.32247402936837,6,STK006 Corp,High,Energy,Oil & Gas,20230113,13,1,January,1,2023,5,Friday,False,False,144.5340813187369
189,2023-01-13,3588,STK006,BUY,75,136.56,154009.71,2023-01-13,2023-01-13,3588,Retail,89.65649662061958,6,STK006 Corp,High,Energy,Oil & Gas,20230113,13,1,January,1,2023,5,Friday,False,False,144.5340813187369
190,2023-01-13,4747,STK006,BUY,94,207.41,576182.79,2023-01-13,2023-01-13,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20230113,13,1,January,1,2023,5,Friday,False,False,144.5340813187369
191,2023-01-13,473,STK008,BUY,54,54.0,8447.95,2023-01-13,2023-01-13,473,Retail,66.88938012576509,8,STK008 Corp,High,Energy,Oil & Gas,20230113,13,1,January,1,2023,5,Friday,False,False,156.44350322205602
192,2023-01-13,2352,STK009,BUY,189,238.5,84244.77,2023-01-13,2023-01-13,2352,Retail,62.99892933966713,9,STK009 Corp,High,Technology,Hardware,20230113,13,1,January,1,2023,5,Friday,False,False,225.49710529166907
193,2023-01-13,4747,STK009,BUY,77,203.07,593546.06,2023-01-13,2023-01-13,4747,Retail,57.23133521042849,9,STK009 Corp,High,Technology,Hardware,20230113,13,1,January,1,2023,5,Friday,False,False,225.49710529166907
194,2023-01-13,3588,STK010,SELL,105,133.4,136962.39,2023-01-13,2023-01-13,3588,Retail,89.65649662061958,10,STK010 Corp,High,Consumer,Retail,20230113,13,1,January,1,2023,5,Friday,False,False,162.35536481525227
195,2023-01-13,4747,STK012,SELL,40,197.81,592469.83,2023-01-13,2023-01-13,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20230113,13,1,January,1,2023,5,Friday,False,False,26.90588317602436
196,2023-01-13,3339,STK012,BUY,229,248.0,52955.97,2023-01-13,2023-01-13,3339,Retail,165.6176409281128,12,STK012 Corp,High,Technology,Hardware,20230113,13,1,January,1,2023,5,Friday,False,False,26.90588317602436
197,2023-01-13,4747,STK018,BUY,53,193.28,597879.79,2023-01-13,2023-01-13,4747,Retail,57.23133521042849,18,STK018 Corp,Mid,Technology,Software,20230113,13,1,January,1,2023,5,Friday,False,False,102.0747437472951
198,2023-01-16,1422,STK006,BUY,257,257.0,36493.92,2023-01-16,2023-01-16,1422,Retail,87.49291677069502,6,STK006 Corp,High,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,141.99970167136874
199,2023-01-16,2871,STK006,BUY,360,140.33,60875.56,2023-01-16,2023-01-16,2871,Retail,95.21808090521448,6,STK006 Corp,High,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,141.99970167136874
200,2023-01-16,3069,STK006,BUY,43,43.0,6105.99,2023-01-16,2023-01-16,3069,Retail,57.26367109172691,6,STK006 Corp,High,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,141.99970167136874
201,2023-01-16,366,STK006,BUY,99,99.0,14057.97,2023-01-16,2023-01-16,366,Retail,200.5863429780148,6,STK006 Corp,High,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,141.99970167136874
202,2023-01-16,2979,STK006,BUY,291,291.0,41321.91,2023-01-16,2023-01-16,2979,Retail,116.26887711059712,6,STK006 Corp,High,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,141.99970167136874
203,2023-01-16,193,STK006,SELL,327,172.77,52727.93,2023-01-16,2023-01-16,193,Retail,144.2523545284706,6,STK006 Corp,High,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,141.99970167136874
204,2023-01-16,1816,STK008,BUY,147,122.0,36660.8,2023-01-16,2023-01-16,1816,Retail,45.54061938554912,8,STK008 Corp,High,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,155.69268123993598
205,2023-01-16,4747,STK009,SELL,736,209.73,429185.94,2023-01-16,2023-01-16,4747,Retail,57.23133521042849,9,STK009 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,219.76264058290644
206,2023-01-16,1794,STK009,BUY,94,94.0,20657.69,2023-01-16,2023-01-16,1794,Retail,180.68799542336512,9,STK009 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,219.76264058290644
207,2023-01-16,443,STK009,BUY,452,452.0,99332.71,2023-01-16,2023-01-16,443,Institutional,185.89901868863015,9,STK009 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,219.76264058290644
208,2023-01-16,4955,STK009,SELL,84,219.65,169123.38,2023-01-16,2023-01-16,4955,Retail,171.5073063101831,9,STK009 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,219.76264058290644
209,2023-01-16,4747,STK010,BUY,22,204.21,432652.42,2023-01-16,2023-01-16,4747,Retail,57.23133521042849,10,STK010 Corp,High,Consumer,Retail,20230116,16,1,January,1,2023,1,Monday,False,False,157.56721948044148
210,2023-01-16,193,STK010,BUY,428,191.0,120166.7,2023-01-16,2023-01-16,193,Retail,144.2523545284706,10,STK010 Corp,High,Consumer,Retail,20230116,16,1,January,1,2023,1,Monday,False,False,157.56721948044148
211,2023-01-16,3259,STK012,BUY,94,94.0,2655.68,2023-01-16,2023-01-16,3259,Retail,115.8773853047773,12,STK012 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,28.251872498325163
212,2023-01-16,35,STK012,BUY,248,248.0,7006.46,2023-01-16,2023-01-16,35,Retail,204.4228043248441,12,STK012 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,28.251872498325163
213,2023-01-16,1157,STK012,BUY,83,374.25,222255.56,2023-01-16,2023-01-16,1157,Retail,109.57514292131978,12,STK012 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,28.251872498325163
214,2023-01-16,4955,STK012,BUY,45,209.94,170394.71,2023-01-16,2023-01-16,4955,Retail,171.5073063101831,12,STK012 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,28.251872498325163
215,2023-01-16,3588,STK012,BUY,241,143.18,141491.4,2023-01-16,2023-01-16,3588,Retail,89.65649662061958,12,STK012 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,28.251872498325163
216,2023-01-16,719,STK012,BUY,147,147.0,4153.03,2023-01-16,2023-01-16,719,Retail,168.54587513913415,12,STK012 Corp,High,Technology,Hardware,20230116,16,1,January,1,2023,1,Monday,False,False,28.251872498325163
217,2023-01-16,366,STK013,BUY,287,193.0,60993.59,2023-01-16,2023-01-16,366,Retail,200.5863429780148,13,STK013 Corp,Mid,Energy,Utilities,20230116,16,1,January,1,2023,1,Monday,False,False,163.5387384502081
218,2023-01-16,4955,STK013,BUY,67,202.42,181351.81,2023-01-16,2023-01-16,4955,Retail,171.5073063101831,13,STK013 Corp,Mid,Energy,Utilities,20230116,16,1,January,1,2023,1,Monday,False,False,163.5387384502081
219,2023-01-16,4955,STK016,BUY,136,199.1,192237.03,2023-01-16,2023-01-16,4955,Retail,171.5073063101831,16,STK016 Corp,Low,Energy,Renewables,20230116,16,1,January,1,2023,1,Monday,False,False,80.03843020881273
220,2023-01-16,2575,STK018,BUY,72,72.0,7546.97,2023-01-16,2023-01-16,2575,Institutional,155.1330142302388,18,STK018 Corp,Mid,Technology,Software,20230116,16,1,January,1,2023,1,Monday,False,False,104.8190463578574
221,2023-01-16,3322,STK018,BUY,238,238.0,24946.93,2023-01-16,2023-01-16,3322,Retail,60.60587653506533,18,STK018 Corp,Mid,Technology,Software,20230116,16,1,January,1,2023,1,Monday,False,False,104.8190463578574
222,2023-01-16,2707,STK018,BUY,62,62.0,6498.78,2023-01-16,2023-01-16,2707,Retail,102.47388490325817,18,STK018 Corp,Mid,Technology,Software,20230116,16,1,January,1,2023,1,Monday,False,False,104.8190463578574
223,2023-01-16,1094,STK020,BUY,18,420.5,118739.77,2023-01-16,2023-01-16,1094,Retail,202.37991155886527,20,STK020 Corp,Mid,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,104.11173300820532
224,2023-01-16,3595,STK020,BUY,46,46.0,4789.14,2023-01-16,2023-01-16,3595,Retail,69.9161021259354,20,STK020 Corp,Mid,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,104.11173300820532
225,2023-01-16,998,STK020,BUY,96,168.0,49244.02,2023-01-16,2023-01-16,998,Retail,172.71410733874615,20,STK020 Corp,Mid,Energy,Oil & Gas,20230116,16,1,January,1,2023,1,Monday,False,False,104.11173300820532
226,2023-01-17,3588,STK006,SELL,274,154.08,98249.67,2023-01-17,2023-01-17,3588,Retail,89.65649662061958,6,STK006 Corp,High,Energy,Oil & Gas,20230117,17,1,January,1,2023,2,Tuesday,False,False,133.89312833496604
227,2023-01-17,193,STK006,BUY,115,185.93,134046.32,2023-01-17,2023-01-17,193,Retail,144.2523545284706,6,STK006 Corp,High,Energy,Oil & Gas,20230117,17,1,January,1,2023,2,Tuesday,False,False,133.89312833496604
228,2023-01-17,474,STK006,BUY,126,183.33,46854.48,2023-01-17,2023-01-17,474,Retail,192.632113142746,6,STK006 Corp,High,Energy,Oil & Gas,20230117,17,1,January,1,2023,2,Tuesday,False,False,133.89312833496604
229,2023-01-17,3588,STK006,BUY,383,171.69,149530.74,2023-01-17,2023-01-17,3588,Retail,89.65649662061958,6,STK006 Corp,High,Energy,Oil & Gas,20230117,17,1,January,1,2023,2,Tuesday,False,False,133.89312833496604
230,2023-01-17,4747,STK006,SELL,114,201.63,419553.69,2023-01-17,2023-01-17,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20230117,17,1,January,1,2023,2,Tuesday,False,False,133.89312833496604
231,2023-01-17,4955,STK006,BUY,92,194.0,200365.28,2023-01-17,2023-01-17,4955,Retail,171.5073063101831,6,STK006 Corp,High,Energy,Oil & Gas,20230117,17,1,January,1,2023,2,Tuesday,False,False,133.89312833496604
232,2023-01-17,4955,STK006,SELL,576,211.36,123242.84,2023-01-17,2023-01-17,4955,Retail,171.5073063101831,6,STK006 Corp,High,Energy,Oil & Gas,20230117,17,1,January,1,2023,2,Tuesday,False,False,133.89312833496604
