transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value
452,2023-01-30,182,STK018,SELL,511,381.9,305420.86
453,2023-01-30,193,STK019,BUY,260,170.6,282394.54
454,2023-01-30,347,STK020,BUY,18,18.0,1584.21
455,2023-01-31,2461,STK006,BUY,83,82.0,23433.9
456,2023-01-31,4519,STK006,SELL,146,186.88,164999.02
457,2023-01-31,3588,STK006,BUY,523,175.19,449093.99
458,2023-01-31,3938,STK006,BUY,153,235.27,451648.74
459,2023-01-31,4317,STK006,BUY,342,342.0,48868.25
460,2023-01-31,4955,STK007,BUY,53,177.31,213272.65
461,2023-01-31,3938,STK008,BUY,47,227.09,458280.92
462,2023-01-31,3588,STK009,BUY,140,173.93,484661.48
463,2023-01-31,4747,STK009,SELL,97,155.08,638062.72
464,2023-01-31,4509,STK009,BUY,57,57.0,14481.05
465,2023-01-31,1157,STK010,BUY,26,289.0,464636.88
466,2023-01-31,4747,STK012,SELL,505,159.56,624395.71
467,2023-01-31,4955,STK012,BUY,201,177.9,218712.39
468,2023-01-31,3339,STK012,SELL,189,204.25,67876.74
469,2023-01-31,193,STK012,BUY,1018,203.19,313732.39
470,2023-01-31,1816,STK013,BUY,173,139.0,63280.78
471,2023-01-31,1273,STK013,BUY,170,247.5,56094.77
472,2023-01-31,4747,STK013,BUY,24,157.85,628374.06
473,2023-01-31,1157,STK013,BUY,167,280.29,492319.59
474,2023-01-31,4955,STK020,BUY,224,179.02,237952.11
475,2023-01-31,1494,STK020,BUY,27,320.67,78239.41
476,2023-02-01,1836,STK002,BUY,87,87.0,11676.05
477,2023-02-01,4519,STK006,BUY,106,177.89,181386.3
478,2023-02-01,4747,STK006,BUY,217,158.59,663159.08
479,2023-02-01,3686,STK006,BUY,117,117.0,16858.02
480,2023-02-01,3699,STK006,BUY,5000,2559.5,740223.07
481,2023-02-01,4955,STK006,SELL,193,179.36,210521.36
482,2023-02-01,193,STK007,BUY,134,200.63,338928.53
483,2023-02-01,4697,STK009,BUY,94,170.0,100128.59
484,2023-02-01,4747,STK010,BUY,126,158.19,686280.48
485,2023-02-01,721,STK012,BUY,58,58.0,1485.93
486,2023-02-01,3163,STK012,SELL,127,127.0,0.0
487,2023-02-01,4955,STK013,SELL,12,175.47,208525.22
488,2023-02-01,4747,STK013,SELL,214,158.87,650682.64
489,2023-02-01,4955,STK013,BUY,106,173.89,226157.79
490,2023-02-01,3938,STK015,BUY,20,218.46,455877.28
491,2023-02-01,3588,STK017,BUY,326,179.17,547424.97
492,2023-02-01,2163,STK017,BUY,711,711.0,131173.1
493,2023-02-01,193,STK017,BUY,247,202.29,384497.81
494,2023-02-01,4747,STK018,SELL,93,158.07,640363.93
495,2023-02-01,1094,STK018,BUY,25,409.25,233963.35
496,2023-02-01,4747,STK018,BUY,189,158.44,661334.21
497,2023-02-01,4747,STK019,BUY,36,157.0,663941.04
498,2023-02-02,3588,STK003,BUY,57,175.1,526382.13
499,2023-02-02,4747,STK006,BUY,103,156.37,670648.46
500,2023-02-02,2426,STK006,BUY,173,439.0,128297.63
501,2023-02-02,637,STK006,BUY,118,101.0,25959.67
502,2023-02-02,2426,STK006,BUY,262,394.75,163714.09
503,2023-02-02,726,STK006,BUY,166,166.0,22439.44
504,2023-02-02,1647,STK007,BUY,39,33.5,10218.14
505,2023-02-02,1513,STK009,BUY,550,157.69,336180.52
506,2023-02-02,845,STK009,BUY,213,127.71,123158.24
507,2023-02-02,3772,STK009,BUY,75,143.33,72077.04
508,2023-02-02,4703,STK010,BUY,114,94.5,22541.49
509,2023-02-02,3938,STK010,BUY,445,227.52,537192.28
510,2023-02-02,4980,STK012,BUY,45,61.0,36392.41
511,2023-02-02,1675,STK012,BUY,74,74.0,1843.28
512,2023-02-02,2077,STK012,BUY,27,27.0,672.55
513,2023-02-02,4747,STK018,BUY,144,156.23,687806.3
514,2023-02-02,2153,STK018,BUY,124,124.0,14774.81
515,2023-02-03,1513,STK005,BUY,33,148.79,352212.61
516,2023-02-03,732,STK006,BUY,2006,2006.0,278373.79
517,2023-02-03,363,STK006,BUY,2262,2262.0,313899.06
518,2023-02-03,3672,STK006,BUY,166,166.0,23035.92
519,2023-02-03,4955,STK009,BUY,115,172.58,258084.83
520,2023-02-03,4747,STK009,BUY,344,158.36,800769.45
521,2023-02-03,4955,STK010,SELL,103,171.07,239046.24
522,2023-02-03,4747,STK010,BUY,59,157.25,811675.05
523,2023-02-03,3588,STK010,BUY,244,177.32,584898.26
524,2023-02-03,4747,STK013,BUY,37,155.91,817772.06
525,2023-02-03,4023,STK018,BUY,10,170.62,106782.06
526,2023-02-06,2550,STK006,BUY,571,571.0,78745.83
527,2023-02-06,4747,STK006,SELL,102,155.32,824528.76
528,2023-02-06,4747,STK006,BUY,98,154.7,838043.8
529,2023-02-06,4644,STK006,BUY,266,178.0,43147.36
530,2023-02-06,4955,STK007,BUY,102,169.6,261665.22
531,2023-02-06,4955,STK008,BUY,1721,201.92,499829.58
532,2023-02-06,1800,STK008,BUY,130,130.0,17990.34
533,2023-02-06,4700,STK009,BUY,385,266.2,152581.05
534,2023-02-06,4519,STK009,BUY,371,197.2,287394.33
535,2023-02-06,1513,STK009,BUY,60,142.87,376466.72
536,2023-02-06,4214,STK010,BUY,303,303.0,56788.91
537,2023-02-06,4141,STK012,BUY,111,111.0,2756.45
538,2023-02-06,2318,STK012,BUY,182,182.0,4519.59
539,2023-02-06,4747,STK012,SELL,129,154.42,834840.36
540,2023-02-06,4955,STK012,SELL,201,201.9,494838.17
541,2023-02-06,3813,STK013,BUY,144,144.0,23193.63
542,2023-02-06,3938,STK013,SELL,40,220.31,550364.7
543,2023-02-06,4647,STK013,BUY,73,78.0,17751.14
544,2023-02-06,3697,STK013,BUY,64,64.0,10308.28
545,2023-02-06,4747,STK013,BUY,15,152.94,837256.36
546,2023-02-06,429,STK018,BUY,72,72.0,8785.9
547,2023-02-06,193,STK018,BUY,106,198.97,402807.19
548,2023-02-06,363,STK018,BUY,38,1150.0,316586.35
549,2023-02-06,4747,STK019,BUY,88,152.25,843576.39
550,2023-02-06,2996,STK020,BUY,39,39.0,3269.79
551,2023-02-07,3938,STK003,BUY,50,214.0,545394.96
552,2023-02-07,4955,STK004,BUY,29,198.44,495326.9
553,2023-02-07,2413,STK006,BUY,275,275.0,37836.93
554,2023-02-07,3772,STK006,SELL,236,166.5,42599.15
555,2023-02-07,204,STK006,BUY,53,53.0,7292.21
556,2023-02-07,2009,STK009,BUY,123,123.0,33962.13
557,2023-02-07,1438,STK010,BUY,176,117.33,78916.62
558,2023-02-07,1513,STK010,BUY,218,147.56,413099.46
559,2023-02-07,845,STK011,BUY,86,122.5,136271.94
560,2023-02-07,3938,STK011,BUY,61,208.54,549713.97
561,2023-02-07,182,STK012,BUY,88,355.18,316294.25
562,2023-02-07,3600,STK012,BUY,282,282.0,6998.67
563,2023-02-07,4628,STK012,BUY,551,551.0,13674.71
564,2023-02-07,2988,STK012,SELL,75,159.5,4194.24
565,2023-02-07,4955,STK013,BUY,327,200.96,548250.62
566,2023-02-07,3588,STK013,BUY,63,173.75,595534.26
567,2023-02-07,4747,STK013,BUY,343,154.24,886529.59
568,2023-02-07,4747,STK016,BUY,4,152.69,886850.0
569,2023-02-07,3588,STK017,SELL,98,171.45,577468.25
570,2023-02-07,537,STK017,BUY,76,76.0,14010.38
571,2023-02-07,4955,STK018,SELL,44,197.94,542979.59
572,2023-02-07,4747,STK018,BUY,42,151.56,891881.44
573,2023-02-07,3163,STK018,BUY,48,100.67,5750.21
574,2023-02-07,3699,STK019,BUY,16,1711.67,708311.53
575,2023-02-08,3668,STK002,BUY,16,16.0,2320.32
576,2023-02-08,2390,STK003,BUY,31,31.0,394.32
577,2023-02-08,3588,STK005,BUY,106,169.53,585401.41
578,2023-02-08,2498,STK006,BUY,418,418.0,55190.51
579,2023-02-08,4747,STK006,BUY,136,151.4,913904.66
580,2023-02-08,60,STK006,BUY,71,138.5,43345.2
581,2023-02-08,3163,STK006,BUY,233,133.75,36736.24
582,2023-02-08,193,STK006,SELL,22,193.07,396160.44
583,2023-02-08,4747,STK006,BUY,87,150.76,925391.68
584,2023-02-08,3588,STK006,BUY,296,173.14,624483.68
585,2023-02-08,4955,STK006,BUY,294,199.75,579458.11
586,2023-02-08,3938,STK010,BUY,292,211.41,604799.6
587,2023-02-08,3087,STK012,BUY,99,99.0,2491.79
588,2023-02-08,4629,STK012,BUY,418,309.0,72313.14
589,2023-02-08,570,STK013,BUY,127,210.67,85028.03
590,2023-02-08,1816,STK018,BUY,35,113.0,65640.45
591,2023-02-08,193,STK018,BUY,316,197.03,435477.12
592,2023-02-09,464,STK001,BUY,9,9.0,1667.8
593,2023-02-09,4747,STK005,BUY,15,149.42,971444.98
594,2023-02-09,3853,STK006,BUY,328,186.5,53299.29
595,2023-02-09,3482,STK006,BUY,113,77.5,17280.76
596,2023-02-09,4955,STK008,SELL,462,204.61,522190.53
597,2023-02-09,32,STK009,BUY,21,21.0,6166.1
598,2023-02-09,2426,STK009,BUY,1042,524.2,479263.48
599,2023-02-09,3339,STK009,BUY,332,229.8,154422.72
600,2023-02-09,3058,STK010,BUY,91,91.0,17881.67
601,2023-02-09,1513,STK012,BUY,350,159.47,440828.56
602,2023-02-09,1649,STK013,BUY,114,114.0,18669.49
603,2023-02-09,4747,STK013,BUY,232,150.23,1009439.03
604,2023-02-09,3588,STK013,BUY,313,177.03,708046.04
605,2023-02-09,231,STK013,BUY,85,85.0,13920.24
606,2023-02-09,4023,STK013,BUY,387,194.67,165990.27
607,2023-02-09,1652,STK017,BUY,47,47.0,8378.29
608,2023-02-09,977,STK017,BUY,33,33.0,5882.63
609,2023-02-09,4747,STK017,SELL,145,150.17,983591.13
610,2023-02-09,4955,STK018,BUY,148,203.58,541122.69
611,2023-02-09,2633,STK018,BUY,84,84.0,10745.28
612,2023-02-10,1151,STK005,BUY,17,56.5,16732.74
613,2023-02-10,4519,STK006,SELL,106,188.91,273658.73
614,2023-02-10,4747,STK007,BUY,44,149.15,962433.93
615,2023-02-10,4747,STK011,BUY,211,149.74,977468.46
616,2023-02-10,4728,STK012,BUY,265,265.0,6708.11
617,2023-02-10,4747,STK012,SELL,107,149.34,974759.9
618,2023-02-10,1816,STK012,BUY,24,95.2,66691.42
619,2023-02-10,193,STK012,SELL,326,201.06,431403.15
620,2023-02-10,1513,STK013,SELL,137,158.22,406977.66
621,2023-02-10,3588,STK013,BUY,149,176.27,714330.32
622,2023-02-10,417,STK013,BUY,1128,1128.0,181397.52
623,2023-02-10,3588,STK013,SELL,479,184.24,637300.7
624,2023-02-10,3588,STK013,SELL,56,180.95,628295.15
625,2023-02-13,1513,STK006,BUY,933,199.0,528208.25
626,2023-02-13,4747,STK006,BUY,113,149.0,980029.48
627,2023-02-13,4519,STK006,BUY,238,193.0,306256.08
628,2023-02-13,4747,STK006,SELL,94,148.49,967658.05
629,2023-02-13,3506,STK006,BUY,392,392.0,51591.52
630,2023-02-13,1157,STK006,BUY,312,282.4,539023.3
631,2023-02-13,3588,STK007,SELL,52,177.72,607603.4
632,2023-02-13,227,STK009,BUY,315,196.43,192178.29
633,2023-02-13,835,STK009,BUY,152,152.0,43068.91
634,2023-02-13,4955,STK009,BUY,46,200.77,547499.85
635,2023-02-13,845,STK009,SELL,89,118.78,111964.62
636,2023-02-13,193,STK012,SELL,23,195.67,430110.64
637,2023-02-13,4697,STK012,BUY,113,155.75,107012.91
638,2023-02-13,3668,STK012,BUY,443,229.5,14022.79
639,2023-02-13,4955,STK012,BUY,642,208.51,564349.54
640,2023-02-13,3572,STK013,BUY,39,39.0,6354.28
641,2023-02-13,4747,STK013,BUY,59,147.67,977270.93
642,2023-02-13,4519,STK013,BUY,140,188.92,329066.33
643,2023-02-13,227,STK018,BUY,201,197.0,217598.8
644,2023-02-13,3974,STK018,BUY,88,88.0,11129.38
645,2023-02-13,3498,STK018,BUY,127,197.4,114410.57
646,2023-02-13,3813,STK019,BUY,819,481.5,81365.7
647,2023-02-14,1157,STK003,BUY,82,269.88,545339.36
648,2023-02-14,1513,STK006,SELL,295,203.8,493836.4
649,2023-02-14,2750,STK006,BUY,92,92.0,12182.9
650,2023-02-14,2372,STK006,BUY,138,138.0,18274.36
651,2023-02-14,4747,STK006,SELL,55,146.83,984957.88
652,2023-02-14,295,STK009,BUY,157,135.0,60833.6
653,2023-02-14,193,STK012,SELL,190,195.5,428087.62
654,2023-02-14,4955,STK012,SELL,165,207.76,564348.85
655,2023-02-14,2187,STK013,BUY,165,165.0,26672.43
656,2023-02-14,3477,STK018,BUY,103,103.0,13303.25
657,2023-02-14,4747,STK018,SELL,149,146.85,965713.37
658,2023-02-14,3938,STK018,BUY,18,204.97,624195.24
659,2023-02-14,3588,STK020,BUY,31,174.15,612474.11
660,2023-02-15,2372,STK001,BUY,166,152.0,47056.97
661,2023-02-15,1157,STK003,SELL,82,258.82,525004.91
662,2023-02-15,4955,STK006,BUY,142,206.64,568914.28
663,2023-02-15,2946,STK006,SELL,45,189.0,34280.13
664,2023-02-15,4747,STK006,BUY,112,146.54,954844.94
665,2023-02-15,3339,STK008,BUY,288,239.5,191722.6
666,2023-02-15,3394,STK009,BUY,57,63.5,25892.07
667,2023-02-15,2426,STK012,SELL,256,479.5,447668.98
668,2023-02-15,1157,STK012,SELL,58,247.67,523541.73
669,2023-02-15,4747,STK012,SELL,69,145.85,953104.27
670,2023-02-15,4955,STK012,SELL,123,205.25,565811.34
671,2023-02-15,4153,STK012,BUY,233,233.0,5877.92
672,2023-02-15,1157,STK013,BUY,46,237.05,530863.83
673,2023-02-15,4747,STK013,SELL,104,145.48,936549.95
674,2023-02-15,98,STK013,BUY,191,110.0,32635.54
675,2023-02-15,4747,STK014,BUY,18,144.37,938572.89
676,2023-02-15,4955,STK018,SELL,211,205.34,538631.15
677,2023-02-15,845,STK020,BUY,90,115.9,118377.82
678,2023-02-16,2583,STK006,BUY,76,76.0,8897.03
679,2023-02-16,4955,STK006,BUY,31,202.53,541578.15
680,2023-02-16,4697,STK012,SELL,90,142.6,106558.68
681,2023-02-16,3163,STK012,BUY,171,141.2,38134.5
682,2023-02-16,4747,STK013,SELL,393,146.52,878080.59
683,2023-02-16,4001,STK018,BUY,145,145.0,19297.06
684,2023-02-16,193,STK019,BUY,68,191.86,423208.03
685,2023-02-17,3588,STK003,BUY,22,170.52,569301.08
686,2023-02-17,2336,STK005,BUY,74,74.0,14712.44
687,2023-02-17,885,STK006,BUY,70,70.0,8331.47
688,2023-02-17,4747,STK006,BUY,38,145.59,872908.3
689,2023-02-17,200,STK006,BUY,91,91.0,10830.91
690,2023-02-17,845,STK006,BUY,236,126.82,144081.54
691,2023-02-17,3588,STK006,BUY,155,170.16,587749.33
692,2023-02-17,4384,STK009,BUY,349,349.0,98883.95
693,2023-02-17,227,STK009,BUY,335,212.33,315066.04
694,2023-02-17,3938,STK009,SELL,366,210.16,504815.93
695,2023-02-17,4747,STK009,BUY,344,147.27,970375.57
696,2023-02-17,3163,STK009,BUY,1033,289.83,331600.78
697,2023-02-17,3588,STK010,BUY,295,173.0,640341.26
698,2023-02-17,3007,STK011,BUY,46,46.0,3342.52
699,2023-02-17,1157,STK012,SELL,178,234.1,515629.47
700,2023-02-17,1094,STK012,BUY,295,386.4,202414.03
701,2023-02-17,121,STK013,BUY,53,53.0,8488.45
702,2023-02-17,4955,STK013,BUY,20,199.63,538235.69
703,2023-02-17,3572,STK016,BUY,38,38.5,9004.13
704,2023-02-17,4955,STK017,BUY,156,198.95,564717.3
705,2023-02-17,3938,STK018,BUY,196,209.72,532110.01
706,2023-02-17,3363,STK018,BUY,303,303.0,42194.42
707,2023-02-17,3623,STK019,BUY,114,114.0,8651.48
708,2023-02-17,443,STK020,BUY,58,255.0,132742.62
709,2023-02-20,182,STK001,BUY,322,352.42,365058.6
710,2023-02-20,4955,STK006,BUY,103,197.48,569838.9
711,2023-02-20,3588,STK006,BUY,363,177.22,704845.08
712,2023-02-20,2263,STK010,BUY,32,32.0,5909.08
713,2023-02-20,3588,STK012,SELL,184,177.37,700080.91
714,2023-02-20,4747,STK012,BUY,144,147.24,997437.22
715,2023-02-20,2735,STK012,BUY,135,135.0,3495.45
716,2023-02-20,2486,STK012,BUY,284,284.0,7353.39
717,2023-02-20,4955,STK012,SELL,35,195.02,568932.67
718,2023-02-20,3938,STK013,BUY,158,208.15,560297.05
719,2023-02-20,2697,STK013,BUY,28,28.0,4495.58
720,2023-02-20,3699,STK013,SELL,118,1313.25,621527.73
721,2023-02-20,2336,STK013,BUY,26,50.0,18827.59
722,2023-02-20,882,STK013,BUY,201,201.0,32271.82
723,2023-02-20,193,STK013,SELL,232,192.97,399185.91
724,2023-02-20,4747,STK013,BUY,153,147.29,1022002.33
725,2023-02-20,4747,STK018,BUY,49,146.48,1028903.06
726,2023-02-21,4955,STK006,SELL,118,193.87,554282.66
727,2023-02-21,4023,STK006,BUY,1959,371.1,416747.69
728,2023-02-21,4747,STK006,SELL,98,146.08,1032540.59
729,2023-02-21,3864,STK006,BUY,34,34.0,4460.86
730,2023-02-21,4747,STK009,SELL,154,146.15,987478.44
731,2023-02-21,4747,STK009,BUY,137,146.07,1027566.2
732,2023-02-21,4955,STK010,BUY,483,198.12,638786.89
733,2023-02-21,1513,STK012,BUY,235,205.29,489185.2
734,2023-02-21,4875,STK012,BUY,218,218.0,5623.27
735,2023-02-21,4955,STK012,BUY,273,199.2,645828.87
736,2023-02-21,4747,STK012,BUY,61,145.39,1029139.68
737,2023-02-21,4703,STK013,BUY,334,174.33,75097.26
738,2023-02-21,2284,STK013,BUY,33,33.0,5258.02
739,2023-02-21,280,STK018,BUY,137,137.0,19151.38
740,2023-02-21,3812,STK018,BUY,23,59.5,21584.36
741,2023-02-21,2735,STK019,BUY,96,115.5,11595.33
742,2023-02-22,4946,STK003,BUY,40,92.0,23306.2
743,2023-02-22,4747,STK006,BUY,43,144.58,1049335.27
744,2023-02-22,227,STK006,BUY,88,199.9,339519.43
745,2023-02-22,474,STK006,BUY,75,419.33,333467.88
746,2023-02-22,4747,STK009,BUY,1682,156.69,1537835.1
747,2023-02-22,2434,STK009,BUY,189,416.5,156821.99
748,2023-02-22,4747,STK009,BUY,107,156.3,1568910.89
749,2023-02-22,3588,STK010,SELL,623,186.85,633183.0
750,2023-02-22,3163,STK010,BUY,104,263.29,361773.92
751,2023-02-22,3969,STK012,BUY,115,115.0,2896.74
752,2023-02-22,3588,STK012,SELL,87,184.77,630991.56
753,2023-02-22,4747,STK012,SELL,205,156.67,1563747.14
754,2023-02-22,3588,STK012,BUY,109,183.22,633737.16
755,2023-02-22,3588,STK012,SELL,327,186.1,625500.36
756,2023-02-22,3696,STK012,BUY,99,99.0,2493.71
757,2023-02-22,4955,STK013,BUY,181,198.94,678588.68
758,2023-02-22,4788,STK013,BUY,252,195.0,51056.17
759,2023-02-22,3938,STK013,SELL,158,206.68,527353.76
760,2023-02-22,4747,STK013,BUY,7,155.52,1564855.09
761,2023-02-22,193,STK018,BUY,36,188.73,406697.86
762,2023-02-22,4519,STK018,BUY,186,188.71,356557.34
763,2023-02-23,1278,STK006,BUY,171,171.0,24122.53
764,2023-02-23,4955,STK006,SELL,51,196.86,672357.53
765,2023-02-23,3588,STK007,SELL,43,183.29,618450.37
766,2023-02-23,3588,STK007,SELL,79,181.29,607340.73
767,2023-02-23,2426,STK008,BUY,93,424.29,474162.81
768,2023-02-23,4519,STK009,BUY,86,181.87,380959.32
769,2023-02-23,4144,STK009,BUY,54,54.0,15481.45
770,2023-02-23,4747,STK010,SELL,75,154.91,1540463.13
771,2023-02-23,193,STK010,BUY,465,196.0,488143.18
772,2023-02-23,4955,STK011,BUY,146,196.15,683363.55
773,2023-02-23,4519,STK012,BUY,1345,254.56,413839.68
774,2023-02-23,1185,STK012,SELL,84,240.6,147971.53
775,2023-02-23,4155,STK012,BUY,964,964.0,23566.29
776,2023-02-23,4747,STK012,BUY,247,155.61,1546501.38
777,2023-02-23,4747,STK013,BUY,116,155.31,1565146.61
778,2023-02-23,4955,STK013,BUY,409,199.07,749104.06
779,2023-02-23,859,STK017,BUY,93,93.0,15900.19
780,2023-02-23,3914,STK018,BUY,198,206.33,59621.02
781,2023-02-23,1157,STK018,BUY,192,232.1,555981.07
782,2023-02-23,2426,STK018,BUY,203,396.62,502767.33
783,2023-02-24,1224,STK002,BUY,49,49.0,7459.57
784,2023-02-24,2732,STK003,BUY,41,41.0,511.34
785,2023-02-24,1157,STK004,BUY,18,222.36,545372.09
786,2023-02-24,192,STK006,BUY,466,391.0,121568.54
787,2023-02-24,313,STK006,BUY,566,566.0,80183.16
788,2023-02-24,3588,STK006,SELL,151,180.72,582247.73
789,2023-02-24,182,STK006,SELL,131,335.38,333009.72
790,2023-02-24,4747,STK006,SELL,1756,167.25,1230670.96
791,2023-02-24,3588,STK009,BUY,45,178.2,593953.75
792,2023-02-24,4955,STK009,BUY,864,208.05,968014.99
793,2023-02-24,4955,STK009,SELL,51,205.96,954748.16
794,2023-02-24,1279,STK012,BUY,116,116.0,2779.3
795,2023-02-24,4955,STK012,SELL,592,211.04,940564.17
796,2023-02-24,1036,STK012,BUY,123,123.0,2947.01
797,2023-02-24,4289,STK013,BUY,576,576.0,92757.74
798,2023-02-24,193,STK013,BUY,204,196.21,521507.34
799,2023-02-24,4741,STK018,BUY,84,84.0,11839.99
800,2023-02-24,4747,STK018,SELL,356,168.65,1180491.94
801,2023-02-24,4747,STK018,BUY,41,167.71,1186270.98
802,2023-02-24,1356,STK018,BUY,12,18.0,1990.75
803,2023-02-24,193,STK019,SELL,326,199.45,492562.65
804,2023-02-24,3339,STK020,BUY,155,227.43,193130.15
805,2023-02-27,182,STK006,BUY,57,315.5,339728.58
806,2023-02-27,4955,STK006,BUY,211,211.04,970701.12
807,2023-02-27,4747,STK007,BUY,64,166.96,1219849.15
808,2023-02-27,845,STK009,BUY,45,120.0,161508.68
809,2023-02-27,1513,STK009,BUY,252,207.41,547648.0
810,2023-02-27,1185,STK010,BUY,91,215.67,163097.2
811,2023-02-27,4747,STK012,BUY,411,168.72,1229491.15
812,2023-02-27,1743,STK012,BUY,107,71.5,12120.78
813,2023-02-27,888,STK012,BUY,50,50.0,1172.99
814,2023-02-27,3588,STK012,BUY,153,177.75,596108.79
815,2023-02-27,3961,STK012,BUY,451,369.5,53230.02
816,2023-02-27,2871,STK013,BUY,25,111.5,63968.09
817,2023-02-27,3851,STK013,BUY,163,163.0,25827.92
818,2023-02-27,3938,STK018,BUY,167,205.54,555118.66
819,2023-02-27,4747,STK020,BUY,24,167.68,1231371.55
820,2023-02-28,1766,STK002,BUY,18,18.0,2659.51
821,2023-02-28,4362,STK003,BUY,54,54.0,686.15
822,2023-02-28,3913,STK006,BUY,193,193.0,28925.69
823,2023-02-28,4362,STK006,BUY,55,54.5,8929.22
824,2023-02-28,268,STK006,BUY,38,38.0,5695.21
825,2023-02-28,4636,STK006,BUY,118,118.0,17685.14
826,2023-02-28,3339,STK009,BUY,170,220.25,244783.35
827,2023-02-28,4747,STK009,BUY,27,166.68,1258176.12
828,2023-02-28,3171,STK009,BUY,106,106.0,29037.21
829,2023-02-28,4955,STK012,BUY,323,212.47,990774.32
830,2023-02-28,3938,STK012,SELL,207,205.58,542685.53
831,2023-02-28,2616,STK012,BUY,82,82.0,2011.64
832,2023-02-28,4023,STK012,BUY,117,348.0,459781.87
833,2023-02-28,4924,STK012,BUY,570,570.0,13983.34
834,2023-02-28,789,STK012,BUY,75,75.0,1839.91
835,2023-02-28,4747,STK013,BUY,355,168.01,1314644.55
836,2023-02-28,1185,STK013,BUY,51,192.14,179479.74
837,2023-02-28,4955,STK015,BUY,91,210.94,992827.88
838,2023-02-28,4747,STK018,BUY,53,167.2,1322208.74
839,2023-03-01,2093,STK003,BUY,444,444.0,5793.55
840,2023-03-01,182,STK006,BUY,280,313.13,394674.32
841,2023-03-01,193,STK006,BUY,730,212.39,607850.4
842,2023-03-01,2802,STK006,BUY,72,72.0,10521.54
843,2023-03-01,4134,STK007,BUY,206,206.0,30255.58
844,2023-03-01,1157,STK008,BUY,137,218.65,587086.35
845,2023-03-01,2707,STK012,BUY,665,363.5,24801.47
846,2023-03-01,4955,STK012,SELL,315,212.24,1015378.4
847,2023-03-01,3363,STK012,BUY,312,307.5,51288.33
848,2023-03-01,4700,STK013,BUY,103,239.0,173512.36
849,2023-03-01,4747,STK017,BUY,63,166.48,1414676.96
850,2023-03-01,4747,STK017,BUY,33,165.55,1420308.14
851,2023-03-01,3938,STK018,BUY,27,200.76,555249.53
852,2023-03-01,474,STK018,BUY,85,371.57,350774.12
853,2023-03-01,193,STK018,BUY,19,207.79,610600.89
854,2023-03-02,3772,STK002,BUY,41,141.4,48205.85
855,2023-03-02,2643,STK006,BUY,106,106.0,15682.96
856,2023-03-02,193,STK006,BUY,87,204.98,619238.91
857,2023-03-02,1225,STK008,BUY,27,27.0,3401.5
858,2023-03-02,3588,STK009,SELL,30,175.11,613625.64
859,2023-03-02,583,STK009,BUY,95,1068.0,74515.39
860,2023-03-02,227,STK009,BUY,62,187.36,354995.03
861,2023-03-02,1513,STK009,BUY,183,206.35,629758.97
862,2023-03-02,227,STK009,BUY,137,183.17,394581.24
863,2023-03-02,4519,STK010,BUY,541,271.41,506872.79
864,2023-03-02,4955,STK012,BUY,75,210.54,1008457.62
865,2023-03-02,4747,STK012,BUY,15,164.51,1385890.32
866,2023-03-02,4955,STK012,BUY,290,211.51,1015144.97
867,2023-03-02,4519,STK013,SELL,59,259.61,497528.16
868,2023-03-02,1621,STK018,BUY,867,867.0,122475.88
869,2023-03-02,755,STK018,BUY,21,21.0,2966.54
870,2023-03-02,4955,STK019,BUY,48,209.54,1018856.17
871,2023-03-03,1157,STK003,BUY,14,210.12,575837.85
872,2023-03-03,3938,STK006,SELL,153,199.5,520693.73
873,2023-03-03,1513,STK006,SELL,329,211.46,570396.6
874,2023-03-03,3936,STK006,BUY,60,60.0,8682.92
875,2023-03-03,4747,STK006,SELL,61,163.8,1351724.93
876,2023-03-03,4270,STK006,BUY,17,17.0,2460.16
877,2023-03-03,474,STK006,BUY,557,394.75,427068.75
878,2023-03-03,3635,STK008,BUY,511,511.0,64133.67
879,2023-03-03,4427,STK009,BUY,142,142.0,39975.4
880,2023-03-03,4747,STK009,SELL,337,164.98,1256853.73
881,2023-03-03,4955,STK009,BUY,245,209.96,1075249.67
882,2023-03-03,3588,STK009,BUY,463,180.16,733755.12
883,2023-03-03,1117,STK013,BUY,666,666.0,106432.32
884,2023-03-03,1157,STK013,BUY,197,209.6,607320.08
885,2023-03-03,1835,STK013,BUY,416,416.0,66480.25
886,2023-03-03,4519,STK013,SELL,434,268.79,424102.03
887,2023-03-03,1621,STK018,BUY,929,898.0,256380.0
888,2023-03-03,4955,STK018,BUY,76,208.39,1086098.71
889,2023-03-03,4747,STK018,SELL,62,164.28,1248003.19
890,2023-03-03,4035,STK019,BUY,178,178.0,13123.33
891,2023-03-03,4747,STK019,SELL,76,163.69,1242399.97
892,2023-03-03,4354,STK020,BUY,163,265.5,64690.48
893,2023-03-03,4747,STK020,BUY,250,164.27,1261047.64
894,2023-03-06,4955,STK002,SELL,37,206.4,1081580.24
895,2023-03-06,4955,STK002,BUY,25,204.31,1085269.78
896,2023-03-06,4747,STK006,BUY,31,163.38,1262525.79
